Customer ID,Name,Account Type,Category,Transaction Type,Amount (INR),Date,City,Risk Level
HSBC11760,Prakash Patel,Credit,Shopping,Debit,1413,2024-05-14,Vadodara,Low
HSBC11761,Aditya Mehta,Credit,Investment,Debit,26426,2024-09-12,Indore,Medium
HSBC11762,Neha Nair,Credit,Dining,Debit,1993,2024-04-26,Pune,Low
HSBC11763,Nisha Singh,Savings,Dining,Debit,1895,2024-07-14,Hyderabad,Low
HSBC11764,Ravi Bose,Credit,EMI,Debit,12045,2024-07-04,Vadodara,Low
HSBC11765,Aditya Joshi,Credit,Grocery,Credit,2398,2024-11-24,Jaipur,Low
HSBC11766,Sanjay Mishra,Current,Shopping,Debit,6257,2024-04-11,Delhi,Low
HSBC11767,Neha Agarwal,Fixed Deposit,ATM Withdrawal,Credit,2246,2024-03-09,Bhopal,Low
HSBC11768,Dinesh Singh,Credit,Dining,Debit,5471,2024-06-14,Hyderabad,Low
HSBC11769,Prakash Patel,Current,Healthcare,Debit,3065,2024-12-21,Hyderabad,Low
HSBC11770,Sunita Shah,Fixed Deposit,Dining,Credit,6388,2024-01-07,Chennai,Low
HSBC11771,Sunita Sharma,Fixed Deposit,Transfer,Credit,427,2024-07-30,Bengaluru,Low
HSBC11772,Usha Tiwari,Fixed Deposit,Dining,Debit,2475,2024-07-17,Nagpur,Low
HSBC11773,Ravi Reddy,Credit,Shopping,Debit,5132,2024-10-03,Pune,Low
HSBC11774,Vikram Kumar,Credit,ATM Withdrawal,Debit,2675,2024-05-06,Vadodara,Low
HSBC11775,Sunil Tiwari,Current,Grocery,Debit,7408,2024-10-01,Pune,Low
HSBC11776,Arjun Agarwal,Current,Investment,Debit,23287,2024-11-26,Jaipur,Medium
HSBC11777,Manish Chopra,Credit,Healthcare,Credit,1348,2024-08-11,Delhi,Low
HSBC11778,Aditya Sharma,Fixed Deposit,Healthcare,Credit,1509,2024-06-26,Ahmedabad,Low
HSBC11779,Kavya Gupta,Credit,Grocery,Debit,1993,2024-01-15,Nagpur,Low
HSBC11780,Ramesh Bose,Fixed Deposit,Insurance,Debit,926,2024-07-21,Hyderabad,Low
HSBC11781,Prakash Iyer,Credit,EMI,Debit,18881,2024-03-14,Vadodara,Medium
HSBC11782,Sunil Tiwari,Credit,ATM Withdrawal,Debit,749,2024-01-28,Nagpur,Low
HSBC11783,Amit Tiwari,Savings,Transfer,Credit,5880,2024-03-23,Nagpur,Low
HSBC11784,Suresh Shah,Current,Transfer,Credit,4506,2024-09-10,Nagpur,Low
HSBC11785,Anjali Nair,Savings,Grocery,Debit,2346,2024-07-27,Kolkata,Low
HSBC11786,Rajesh Kumar,Credit,Salary,Credit,33265,2024-03-31,Nagpur,Medium
HSBC11787,Anita Verma,Fixed Deposit,Grocery,Credit,4210,2024-11-27,Lucknow,Low
HSBC11788,Neha Nair,Fixed Deposit,Investment,Debit,35629,2024-01-11,Bhopal,Medium
HSBC11789,Ramesh Patel,Savings,Insurance,Credit,10752,2024-01-07,Mumbai,Low
HSBC11790,Kiran Rao,Credit,Grocery,Debit,3579,2024-10-15,Pune,Low
HSBC11791,Vikram Joshi,Current,Dining,Debit,3153,2024-02-19,Indore,Low
HSBC11792,Kavya Agarwal,Credit,Healthcare,Debit,2003,2024-12-27,Indore,Low
HSBC11793,Pooja Das,Current,Transfer,Credit,712,2024-03-02,Vadodara,Low
HSBC11794,Nisha Iyer,Savings,EMI,Credit,5504,2024-09-22,Bengaluru,Low
HSBC11795,Arjun Bose,Current,Education,Debit,8664,2024-12-03,Jaipur,Low
HSBC11796,Dinesh Chopra,Savings,Insurance,Credit,661,2024-05-06,Pune,Low
HSBC11797,Kavya Shah,Fixed Deposit,Salary,Credit,33961,2024-09-02,Vadodara,Medium
HSBC11798,Shobha Singh,Savings,Dining,Debit,7831,2024-09-26,Surat,Low
HSBC11799,Harish Mishra,Fixed Deposit,Investment,Debit,23684,2024-04-11,Chennai,Medium
HSBC11800,Anita Rao,Fixed Deposit,EMI,Debit,14113,2024-09-08,Delhi,Low
HSBC11801,Kiran Mishra,Fixed Deposit,Education,Debit,7786,2024-12-16,Nagpur,Low
HSBC11802,Sneha Das,Savings,Salary,Credit,53753,2024-10-27,Nagpur,High
HSBC11803,Harish Mishra,Current,Dining,Debit,2740,2024-06-04,Kolkata,Low
HSBC11804,Suresh Reddy,Savings,Transfer,Credit,3334,2024-08-10,Nagpur,Low
HSBC11805,Mahesh Das,Current,Travel,Debit,5169,2024-08-22,Bengaluru,Low
HSBC11806,Manish Nair,Savings,Investment,Debit,27312,2024-10-19,Lucknow,Medium
HSBC11807,Shanta Sharma,Savings,ATM Withdrawal,Credit,1389,2024-01-03,Bhopal,Low
HSBC11808,Sunita Nair,Current,Online Purchase,Debit,1773,2024-07-09,Bhopal,Low
HSBC11809,Lata Patel,Current,Utilities,Credit,969,2024-08-04,Lucknow,Low
HSBC11810,Harish Iyer,Current,Online Purchase,Debit,1006,2024-05-19,Kolkata,Low
HSBC11811,Aarav Malhotra,Fixed Deposit,EMI,Debit,14580,2024-05-09,Surat,Low
HSBC11812,Aarav Rao,Savings,Insurance,Debit,7535,2024-12-05,Nagpur,Low
HSBC11813,Manish Gupta,Savings,Utilities,Debit,1913,2024-06-16,Bengaluru,Low
HSBC11814,Ravi Rao,Credit,Travel,Credit,3615,2024-10-18,Chennai,Low
HSBC11815,Arjun Singh,Fixed Deposit,Transfer,Debit,6526,2024-09-11,Hyderabad,Low
HSBC11816,Rohit Das,Savings,Shopping,Credit,2521,2024-04-27,Mumbai,Low
HSBC11817,Dinesh Joshi,Savings,Investment,Debit,25859,2024-08-12,Nagpur,Medium
HSBC11818,Kavya Chopra,Savings,Dining,Debit,6951,2024-04-06,Vadodara,Low
HSBC11819,Deepa Nair,Savings,Healthcare,Debit,173,2024-03-30,Pune,Low
HSBC11820,Geeta Mehta,Savings,Shopping,Credit,8646,2024-05-29,Jaipur,Low
HSBC11821,Vikram Shah,Current,Dining,Debit,3398,2024-08-13,Delhi,Low
HSBC11822,Sunita Agarwal,Credit,Healthcare,Credit,2943,2024-06-11,Mumbai,Low
HSBC11823,Anjali Gupta,Fixed Deposit,Travel,Credit,2760,2024-06-13,Pune,Low
HSBC11824,Rahul Kumar,Savings,Insurance,Credit,443,2024-01-02,Surat,Low
HSBC11825,Sneha Rao,Savings,ATM Withdrawal,Debit,6563,2024-01-11,Lucknow,Low
HSBC11826,Rajesh Tiwari,Fixed Deposit,Rent,Debit,19377,2024-08-18,Bhopal,Medium
HSBC11827,Sunita Bose,Credit,EMI,Debit,3379,2024-03-19,Ahmedabad,Low
HSBC11828,Sunil Reddy,Current,Utilities,Debit,5066,2024-03-30,Kolkata,Low
HSBC11829,Ravi Joshi,Credit,Investment,Debit,23909,2024-07-29,Nagpur,Medium
HSBC11830,Sunil Shah,Fixed Deposit,Utilities,Debit,4201,2024-04-16,Kolkata,Low
HSBC11831,Vijay Malhotra,Fixed Deposit,Investment,Debit,16282,2024-06-15,Lucknow,Medium
HSBC11832,Lata Kumar,Current,Salary,Credit,64197,2024-10-18,Hyderabad,High
HSBC11833,Shanta Reddy,Fixed Deposit,Healthcare,Debit,488,2024-04-19,Kolkata,Low
HSBC11834,Kavya Bose,Savings,Healthcare,Debit,5459,2024-11-15,Kolkata,Low
HSBC11835,Sneha Mehta,Current,EMI,Debit,6941,2024-08-09,Bengaluru,Low
HSBC11836,Prakash Sharma,Current,EMI,Debit,4067,2024-05-19,Nagpur,Low
HSBC11837,Harish Kumar,Fixed Deposit,Healthcare,Debit,4774,2024-05-05,Indore,Low
HSBC11838,Rohit Bose,Credit,Education,Debit,5270,2024-09-28,Nagpur,Low
HSBC11839,Rahul Singh,Savings,Grocery,Credit,4034,2024-02-16,Pune,Low
HSBC11840,Amit Mehta,Current,Online Purchase,Debit,2873,2024-02-03,Pune,Low
HSBC11841,Shanta Nair,Fixed Deposit,Shopping,Debit,3214,2024-10-14,Bengaluru,Low
HSBC11842,Kavya Joshi,Fixed Deposit,Utilities,Debit,4621,2024-07-28,Bengaluru,Low
HSBC11843,Mala Mishra,Fixed Deposit,Insurance,Credit,4594,2024-02-28,Lucknow,Low
HSBC11844,Kavya Chopra,Savings,Investment,Credit,17580,2024-07-14,Ahmedabad,Medium
HSBC11845,Dinesh Bose,Current,Transfer,Credit,5865,2024-08-13,Surat,Low
HSBC11846,Harish Joshi,Fixed Deposit,ATM Withdrawal,Debit,3318,2024-12-09,Surat,Low
HSBC11847,Amit Nair,Savings,ATM Withdrawal,Credit,4897,2024-07-20,Bhopal,Low
HSBC11848,Kavya Singh,Current,Online Purchase,Debit,5084,2024-12-30,Vadodara,Low
HSBC11849,Neha Reddy,Fixed Deposit,Grocery,Debit,2177,2024-05-09,Hyderabad,Low
HSBC11850,Mahesh Verma,Savings,Travel,Debit,4252,2024-01-27,Lucknow,Low
HSBC11851,Sunita Iyer,Credit,Shopping,Debit,7529,2024-12-02,Ahmedabad,Low
HSBC11852,Neha Nair,Savings,Utilities,Debit,4547,2024-11-15,Mumbai,Low
HSBC11853,Harish Sharma,Credit,EMI,Debit,11211,2024-12-10,Chennai,Low
HSBC11854,Dinesh Nair,Credit,Transfer,Debit,3963,2024-08-05,Kolkata,Low
HSBC11855,Asha Kumar,Credit,Investment,Debit,15572,2024-08-18,Bhopal,Medium
HSBC11856,Neha Nair,Savings,Grocery,Credit,3638,2024-02-24,Hyderabad,Low
HSBC11857,Vikram Joshi,Credit,Grocery,Debit,3588,2024-02-08,Mumbai,Low
HSBC11858,Aarav Nair,Savings,Utilities,Debit,4566,2024-08-23,Lucknow,Low
HSBC11859,Asha Singh,Savings,Grocery,Credit,8472,2024-04-05,Delhi,Low
HSBC11860,Neha Sharma,Fixed Deposit,Transfer,Credit,685,2024-01-26,Nagpur,Low
HSBC11861,Neha Rao,Credit,Dining,Credit,5116,2024-09-10,Surat,Low
HSBC11862,Pooja Bose,Credit,Investment,Debit,7836,2024-02-01,Ahmedabad,Low
HSBC11863,Pooja Das,Savings,Grocery,Debit,3073,2024-10-21,Hyderabad,Low
HSBC11864,Anjali Gupta,Current,Salary,Credit,85672,2024-04-26,Bengaluru,High
HSBC11865,Lata Tiwari,Credit,Education,Debit,2918,2024-06-25,Nagpur,Low
HSBC11866,Sunita Das,Savings,Dining,Debit,6071,2024-05-08,Chennai,Low
HSBC11867,Aditya Gupta,Savings,Grocery,Debit,3127,2024-08-08,Delhi,Low
HSBC11868,Prakash Sharma,Savings,EMI,Debit,6469,2024-07-04,Nagpur,Low
HSBC11869,Ramesh Gupta,Credit,Investment,Debit,11239,2024-07-08,Ahmedabad,Low
HSBC11870,Nisha Bose,Credit,Healthcare,Debit,7050,2024-04-26,Surat,Low
HSBC11871,Aditya Patel,Credit,Shopping,Debit,1491,2024-07-25,Ahmedabad,Low
HSBC11872,Geeta Chopra,Current,Utilities,Debit,7481,2024-08-02,Mumbai,Low
HSBC11873,Rohit Nair,Fixed Deposit,Online Purchase,Debit,3162,2024-12-04,Bhopal,Low
HSBC11874,Pooja Kumar,Current,Salary,Credit,56485,2024-08-29,Bengaluru,High
HSBC11875,Meena Nair,Current,Grocery,Debit,1444,2024-10-08,Chennai,Low
HSBC11876,Manish Mehta,Fixed Deposit,Education,Debit,9381,2024-08-10,Indore,Low
HSBC11877,Aditya Bose,Savings,EMI,Credit,17988,2024-11-07,Chennai,Medium
HSBC11878,Kavya Shah,Fixed Deposit,Transfer,Credit,2360,2024-01-07,Chennai,Low
HSBC11879,Aditya Nair,Credit,Insurance,Debit,4449,2024-05-24,Pune,Low
HSBC11880,Rekha Kumar,Credit,Healthcare,Debit,4412,2024-01-10,Ahmedabad,Low
HSBC11881,Rekha Malhotra,Current,Salary,Credit,58159,2024-06-09,Lucknow,High
HSBC11882,Rajesh Verma,Credit,Healthcare,Debit,8541,2024-04-09,Bhopal,Low
HSBC11883,Rohit Nair,Current,Insurance,Debit,4233,2024-10-15,Ahmedabad,Low
HSBC11884,Priya Nair,Savings,EMI,Credit,9209,2024-06-13,Delhi,Low
HSBC11885,Usha Bose,Fixed Deposit,Education,Debit,5399,2024-08-18,Kolkata,Low
HSBC11886,Suresh Verma,Current,EMI,Debit,11185,2024-08-30,Hyderabad,Low
HSBC11887,Manish Sharma,Credit,EMI,Debit,5523,2024-06-12,Ahmedabad,Low
HSBC11888,Kiran Agarwal,Current,Transfer,Credit,1842,2024-11-01,Surat,Low
HSBC11889,Anjali Iyer,Savings,Investment,Credit,27954,2024-07-11,Kolkata,Medium
HSBC11890,Aarav Iyer,Credit,Salary,Credit,43350,2024-01-15,Lucknow,Medium
HSBC11891,Vijay Gupta,Credit,Shopping,Debit,5603,2024-10-11,Bengaluru,Low
HSBC11892,Ramesh Chopra,Credit,Utilities,Credit,6305,2024-05-21,Hyderabad,Low
HSBC11893,Ramesh Chopra,Credit,Utilities,Credit,4737,2024-06-16,Jaipur,Low
HSBC11894,Rajesh Reddy,Current,EMI,Debit,11440,2024-10-08,Mumbai,Low
HSBC11895,Anita Nair,Fixed Deposit,Salary,Credit,56425,2024-06-14,Surat,High
HSBC11896,Harish Patel,Savings,Investment,Debit,7800,2024-09-11,Delhi,Low
HSBC11897,Vikram Kumar,Current,Grocery,Credit,3253,2024-07-03,Pune,Low
HSBC11898,Asha Gupta,Fixed Deposit,EMI,Credit,10289,2024-07-24,Jaipur,Low
HSBC11899,Sneha Das,Fixed Deposit,Dining,Debit,6115,2024-04-16,Ahmedabad,Low
HSBC11900,Aditya Singh,Credit,Salary,Credit,78080,2024-12-15,Jaipur,High
HSBC11901,Priya Patel,Current,Shopping,Credit,3828,2024-03-11,Jaipur,Low
HSBC11902,Kiran Nair,Fixed Deposit,Investment,Debit,4327,2024-01-10,Jaipur,Low
HSBC11903,Sanjay Bose,Savings,Insurance,Debit,2820,2024-10-28,Mumbai,Low
HSBC11904,Deepa Shah,Fixed Deposit,Grocery,Debit,3279,2024-10-24,Bhopal,Low
HSBC11905,Rekha Das,Current,Shopping,Credit,7011,2024-11-14,Chennai,Low
HSBC11906,Meena Mishra,Credit,Travel,Credit,3662,2024-04-13,Vadodara,Low
HSBC11907,Ramesh Verma,Credit,Salary,Debit,38015,2024-08-19,Mumbai,Medium
HSBC11908,Prakash Agarwal,Fixed Deposit,Salary,Credit,68584,2024-07-17,Vadodara,High
HSBC11909,Arjun Mehta,Current,Investment,Debit,19479,2024-04-19,Bhopal,Medium
HSBC11910,Shobha Iyer,Credit,Shopping,Debit,7148,2024-04-27,Surat,Low
HSBC11911,Ravi Mehta,Savings,Rent,Credit,19896,2024-09-12,Nagpur,Medium
HSBC11912,Dinesh Nair,Fixed Deposit,Online Purchase,Debit,5545,2024-03-25,Bhopal,Low
HSBC11913,Sudha Bose,Credit,Transfer,Credit,4430,2024-02-24,Bhopal,Low
HSBC11914,Aarav Sharma,Savings,ATM Withdrawal,Debit,3117,2024-01-01,Chennai,Low
HSBC11915,Prakash Rao,Current,Grocery,Debit,551,2024-07-09,Delhi,Low
HSBC11916,Meena Malhotra,Savings,Rent,Credit,7451,2024-03-02,Chennai,Low
HSBC11917,Kavya Verma,Fixed Deposit,Online Purchase,Debit,4028,2024-11-21,Nagpur,Low
HSBC11918,Priya Bose,Current,Grocery,Credit,1893,2024-04-30,Ahmedabad,Low
HSBC11919,Shobha Mishra,Credit,Rent,Debit,9958,2024-03-19,Hyderabad,Low
HSBC11920,Vikram Rao,Fixed Deposit,Grocery,Debit,4015,2024-08-26,Kolkata,Low
HSBC11921,Pooja Sharma,Savings,Dining,Debit,6305,2024-09-02,Hyderabad,Low
HSBC11922,Meena Sharma,Credit,Online Purchase,Credit,743,2024-12-19,Ahmedabad,Low
HSBC11923,Aarav Patel,Fixed Deposit,Healthcare,Debit,4533,2024-01-25,Chennai,Low
HSBC11924,Rekha Gupta,Credit,Shopping,Debit,327,2024-03-24,Pune,Low
HSBC11925,Rekha Mishra,Current,EMI,Debit,7604,2024-07-09,Ahmedabad,Low
HSBC11926,Amit Iyer,Current,Transfer,Credit,5317,2024-09-10,Lucknow,Low
HSBC11927,Sunil Malhotra,Credit,Online Purchase,Credit,3473,2024-07-02,Lucknow,Low
HSBC11928,Geeta Chopra,Current,ATM Withdrawal,Debit,4860,2024-11-16,Bengaluru,Low
HSBC11929,Ramesh Nair,Current,ATM Withdrawal,Debit,7887,2024-12-20,Kolkata,Low
HSBC11930,Neha Malhotra,Savings,Online Purchase,Debit,2868,2024-09-23,Delhi,Low
HSBC11931,Harish Sharma,Credit,Online Purchase,Debit,4416,2024-12-29,Vadodara,Low
HSBC11932,Asha Bose,Savings,EMI,Debit,14467,2024-07-10,Jaipur,Low
HSBC11933,Lata Das,Fixed Deposit,Salary,Credit,34034,2024-02-24,Hyderabad,Medium
HSBC11934,Geeta Kumar,Current,Investment,Debit,35943,2024-09-15,Vadodara,Medium
HSBC11935,Arjun Bose,Current,ATM Withdrawal,Debit,2039,2024-06-04,Indore,Low
HSBC11936,Deepa Mishra,Savings,Online Purchase,Credit,7436,2024-01-09,Mumbai,Low
HSBC11937,Sanjay Singh,Current,Salary,Credit,65335,2024-03-01,Kolkata,High
HSBC11938,Amit Rao,Savings,Insurance,Debit,4328,2024-07-17,Pune,Low
HSBC11939,Deepa Iyer,Fixed Deposit,Dining,Debit,1286,2024-12-13,Ahmedabad,Low
HSBC11940,Rahul Bose,Credit,EMI,Credit,7970,2024-08-30,Indore,Low
HSBC11941,Dinesh Mishra,Savings,Shopping,Debit,7965,2024-12-16,Ahmedabad,Low
HSBC11942,Priya Rao,Savings,Online Purchase,Debit,659,2024-02-14,Ahmedabad,Low
HSBC11943,Ravi Mishra,Savings,Grocery,Debit,2288,2024-08-20,Kolkata,Low
HSBC11944,Asha Shah,Fixed Deposit,Grocery,Debit,2020,2024-12-26,Indore,Low
HSBC11945,Prakash Mehta,Fixed Deposit,Grocery,Debit,378,2024-01-15,Bhopal,Low
HSBC11946,Mahesh Chopra,Savings,Travel,Debit,1423,2024-12-22,Surat,Low
HSBC11947,Dinesh Mishra,Savings,Salary,Credit,45779,2024-08-19,Chennai,Medium
HSBC11948,Aditya Patel,Credit,Education,Debit,3338,2024-12-17,Bengaluru,Low
HSBC11949,Vikram Mehta,Fixed Deposit,Travel,Credit,4230,2024-03-31,Vadodara,Low
HSBC11950,Dinesh Patel,Credit,Salary,Credit,28155,2024-12-15,Surat,Medium
HSBC11951,Sudha Shah,Fixed Deposit,Transfer,Debit,4617,2024-03-08,Nagpur,Low
HSBC11952,Ramesh Tiwari,Savings,Shopping,Debit,4499,2024-12-23,Kolkata,Low
HSBC11953,Priya Das,Credit,Dining,Credit,1506,2024-10-12,Nagpur,Low
HSBC11954,Anita Gupta,Savings,Grocery,Debit,3833,2024-12-06,Pune,Low
HSBC11955,Rajesh Rao,Current,ATM Withdrawal,Debit,4577,2024-10-19,Bengaluru,Low
HSBC11956,Suresh Chopra,Credit,Healthcare,Debit,4524,2024-12-02,Bengaluru,Low
HSBC11957,Shobha Malhotra,Savings,Healthcare,Credit,4303,2024-12-25,Kolkata,Low
HSBC11958,Aarav Reddy,Savings,Travel,Credit,4568,2024-09-25,Lucknow,Low
HSBC11959,Meena Tiwari,Savings,Rent,Debit,16419,2024-09-02,Vadodara,Medium
HSBC11960,Deepa Mehta,Fixed Deposit,Shopping,Credit,5193,2024-03-29,Kolkata,Low
HSBC11961,Mala Mishra,Savings,Utilities,Credit,1459,2024-02-04,Ahmedabad,Low
HSBC11962,Mahesh Gupta,Current,Salary,Credit,53153,2024-11-16,Pune,High
HSBC11963,Manish Verma,Fixed Deposit,Grocery,Debit,6494,2024-01-15,Hyderabad,Low
HSBC11964,Rekha Rao,Fixed Deposit,Education,Debit,338,2024-03-06,Ahmedabad,Low
HSBC11965,Shanta Das,Fixed Deposit,Dining,Debit,5359,2024-05-27,Ahmedabad,Low
HSBC11966,Vikram Malhotra,Savings,Shopping,Debit,6322,2024-12-26,Bhopal,Low
HSBC11967,Kavya Patel,Credit,Rent,Credit,9375,2024-06-23,Chennai,Low
HSBC11968,Sunil Agarwal,Credit,ATM Withdrawal,Debit,2448,2024-08-28,Jaipur,Low
HSBC11969,Sudha Rao,Current,Shopping,Credit,1216,2024-09-21,Surat,Low
HSBC11970,Vikram Verma,Credit,Online Purchase,Debit,3648,2024-10-31,Jaipur,Low
HSBC11971,Manish Nair,Credit,ATM Withdrawal,Debit,2259,2024-06-20,Jaipur,Low
HSBC11972,Vijay Verma,Credit,Education,Debit,5242,2024-04-06,Vadodara,Low
HSBC11973,Shanta Kumar,Credit,Salary,Credit,50571,2024-04-14,Vadodara,High
HSBC11974,Geeta Tiwari,Current,Utilities,Debit,415,2024-05-29,Lucknow,Low
HSBC11975,Sunita Mehta,Credit,Salary,Credit,43740,2024-09-04,Nagpur,Medium
HSBC11976,Meena Tiwari,Fixed Deposit,Travel,Credit,3536,2024-11-06,Delhi,Low
HSBC11977,Ravi Singh,Fixed Deposit,Transfer,Debit,5118,2024-05-10,Bhopal,Low
HSBC11978,Sudha Chopra,Credit,Travel,Debit,3533,2024-05-16,Mumbai,Low
HSBC11979,Anita Bose,Savings,Shopping,Debit,4656,2024-07-04,Vadodara,Low
HSBC11980,Sneha Patel,Savings,Rent,Debit,20156,2024-05-17,Bengaluru,Medium
HSBC11981,Arjun Malhotra,Current,Grocery,Debit,4630,2024-11-15,Nagpur,Low
HSBC11982,Meena Iyer,Fixed Deposit,Salary,Credit,57679,2024-11-05,Surat,High
HSBC11983,Meena Mishra,Credit,Transfer,Credit,1441,2024-04-22,Bengaluru,Low
HSBC11984,Dinesh Mehta,Savings,Online Purchase,Credit,2778,2024-11-10,Chennai,Low
HSBC11985,Sudha Singh,Savings,Salary,Credit,56031,2024-03-29,Bhopal,High
HSBC11986,Manish Verma,Savings,Grocery,Debit,6925,2024-08-10,Surat,Low
HSBC11987,Ramesh Rao,Fixed Deposit,Salary,Credit,75608,2024-08-14,Bengaluru,High
HSBC11988,Dinesh Agarwal,Fixed Deposit,Grocery,Debit,5445,2024-04-15,Bhopal,Low
HSBC11989,Sudha Malhotra,Credit,EMI,Debit,6293,2024-11-06,Hyderabad,Low
HSBC11990,Rekha Kumar,Savings,Education,Debit,330,2024-07-12,Bengaluru,Low
HSBC11991,Lata Mehta,Current,EMI,Debit,12026,2024-04-28,Kolkata,Low
HSBC11992,Ramesh Bose,Savings,Insurance,Debit,5572,2024-11-26,Nagpur,Low
HSBC11993,Vikram Chopra,Savings,Shopping,Debit,1370,2024-08-16,Bhopal,Low
HSBC11994,Anita Gupta,Fixed Deposit,Salary,Credit,66855,2024-07-06,Bhopal,High
HSBC11995,Ravi Bose,Current,Utilities,Debit,1428,2024-04-10,Indore,Low
HSBC11996,Rahul Rao,Credit,Grocery,Credit,829,2024-12-28,Bhopal,Low
HSBC11997,Aditya Gupta,Savings,Salary,Credit,54725,2024-03-13,Indore,High
HSBC11998,Anita Verma,Current,Salary,Credit,63517,2024-09-23,Delhi,High
HSBC11999,Manish Gupta,Savings,Healthcare,Debit,6978,2024-03-31,Chennai,Low
HSBC12000,Mala Bose,Fixed Deposit,ATM Withdrawal,Credit,120,2024-04-10,Surat,Low
HSBC12001,Vikram Gupta,Savings,Rent,Debit,9508,2024-10-10,Vadodara,Low
HSBC12002,Rekha Joshi,Current,Travel,Credit,2580,2024-01-05,Pune,Low
HSBC12003,Aditya Verma,Savings,Travel,Debit,2313,2024-08-28,Bengaluru,Low
HSBC12004,Rohit Shah,Credit,Healthcare,Credit,4435,2024-05-05,Ahmedabad,Low
HSBC12005,Pooja Singh,Current,Utilities,Debit,10379,2024-03-10,Mumbai,Low
HSBC12006,Sanjay Chopra,Fixed Deposit,Insurance,Debit,5371,2024-10-04,Nagpur,Low
HSBC12007,Lata Das,Fixed Deposit,Online Purchase,Debit,1428,2024-07-26,Vadodara,Low
HSBC12008,Ravi Das,Fixed Deposit,Utilities,Debit,6208,2024-03-05,Vadodara,Low
HSBC12009,Rahul Mehta,Savings,Education,Debit,2480,2024-07-30,Kolkata,Low
HSBC12010,Dinesh Iyer,Credit,Grocery,Debit,6748,2024-01-09,Hyderabad,Low
HSBC12011,Anita Kumar,Fixed Deposit,ATM Withdrawal,Debit,3482,2024-06-03,Kolkata,Low
HSBC12012,Sunita Kumar,Savings,ATM Withdrawal,Debit,118,2024-05-09,Ahmedabad,Low
HSBC12013,Lata Chopra,Fixed Deposit,EMI,Credit,18918,2024-05-05,Bengaluru,Medium
HSBC12014,Arjun Iyer,Credit,Grocery,Debit,8128,2024-07-16,Bhopal,Low
HSBC12015,Anita Gupta,Credit,EMI,Debit,2771,2024-09-02,Delhi,Low
HSBC12016,Amit Nair,Current,Rent,Debit,19671,2024-01-06,Delhi,Medium
HSBC12017,Kavya Mishra,Credit,Grocery,Debit,1859,2024-08-17,Kolkata,Low
HSBC12018,Asha Agarwal,Fixed Deposit,EMI,Debit,9180,2024-07-07,Mumbai,Low
HSBC12019,Usha Tiwari,Savings,ATM Withdrawal,Debit,756,2024-12-07,Vadodara,Low
HSBC12020,Mala Tiwari,Savings,Online Purchase,Credit,4720,2024-07-12,Pune,Low
HSBC12021,Prakash Verma,Current,Utilities,Debit,5551,2024-07-20,Hyderabad,Low
HSBC12022,Rahul Patel,Credit,Grocery,Credit,4860,2024-08-02,Surat,Low
HSBC12023,Suresh Malhotra,Current,Shopping,Debit,5216,2024-02-03,Bengaluru,Low
HSBC12024,Rahul Verma,Fixed Deposit,Transfer,Credit,3397,2024-03-25,Bhopal,Low
HSBC12025,Sudha Singh,Savings,Insurance,Debit,1280,2024-07-09,Indore,Low
HSBC12026,Rajesh Verma,Credit,Dining,Debit,6868,2024-03-20,Lucknow,Low
HSBC12027,Shobha Das,Credit,Transfer,Credit,3636,2024-08-10,Ahmedabad,Low
HSBC12028,Meena Nair,Credit,Travel,Debit,8090,2024-07-26,Mumbai,Low
HSBC12029,Shobha Iyer,Credit,Grocery,Credit,4221,2024-05-07,Ahmedabad,Low
HSBC12030,Kavya Singh,Credit,Shopping,Debit,7813,2024-10-17,Pune,Low
HSBC12031,Nisha Gupta,Current,Utilities,Debit,4334,2024-06-09,Bhopal,Low
HSBC12032,Sneha Malhotra,Fixed Deposit,Transfer,Credit,3097,2024-08-30,Mumbai,Low
HSBC12033,Asha Reddy,Savings,Rent,Debit,29464,2024-07-21,Surat,Medium
HSBC12034,Deepa Rao,Fixed Deposit,Transfer,Credit,3421,2024-11-08,Vadodara,Low
HSBC12035,Aditya Nair,Current,Education,Debit,4195,2024-02-12,Vadodara,Low
HSBC12036,Aarav Kumar,Fixed Deposit,Travel,Credit,2582,2024-12-23,Lucknow,Low
HSBC12037,Kavya Patel,Savings,Shopping,Credit,2261,2024-12-13,Lucknow,Low
HSBC12038,Amit Tiwari,Savings,Grocery,Debit,8153,2024-06-18,Delhi,Low
HSBC12039,Rahul Tiwari,Savings,Online Purchase,Debit,4209,2024-03-28,Bhopal,Low
HSBC12040,Lata Bose,Savings,Rent,Credit,15056,2024-09-26,Delhi,Medium
HSBC12041,Shanta Iyer,Current,Grocery,Debit,3275,2024-12-24,Jaipur,Low
HSBC12042,Arjun Bose,Current,Insurance,Credit,7083,2024-06-22,Lucknow,Low
HSBC12043,Aditya Bose,Fixed Deposit,EMI,Debit,10306,2024-07-24,Kolkata,Low
HSBC12044,Sunita Iyer,Credit,Salary,Credit,77583,2024-12-26,Bengaluru,High
HSBC12045,Rahul Gupta,Savings,Education,Credit,5628,2024-03-17,Nagpur,Low
HSBC12046,Vikram Iyer,Credit,Insurance,Debit,5209,2024-09-03,Kolkata,Low
HSBC12047,Vijay Singh,Credit,Online Purchase,Credit,2853,2024-03-21,Kolkata,Low
